Id,Label,timeset,degree
18954,",""BARON ZEBEK",,1
18955,",""BUG",,1
18956,BRASS BISHOP/,,23
18957,DARGIL,,18
18958,X THE UNKNOWABLE,,20
18959,",""GENTRY",,3
18960,",""BAYMAX",,4
18961,",""HONEY LEMON/",,1
18962,",""BRASS BISHOP/",,1
18963,",""DARGIL",,1
18964,",""HECTOR II",,1
18965,",""DAHN, FARNOQ",,1
18966,",""SHORR, JACQUELINE",,1
18967,"BERENGHETTI, SUSAN",,23
18968,FROST,,16
18969,"STRIKER, SAM",,16
18970,"REYES, DR. DANIEL",,21
18971,ANDWELLA,,14
18972,",""ANDWELLA",,2
18973,",""HEAT-RAY/",,4
18974,HEAT-RAY/,,8
18975,PUMPKIN,,4
18976,",""DUBOIS, NOAH",,2
18977,",""DEADBOLT",,2
18978,",""LIFEFORCE",,3
18979,DEATHLOK II/COL. JOH,,23
18980,HECATE,,2
18981,"DANVERS, JOE",,7
18982,",""DANVERS, JOE",,1
18983,",""DANVERS, MRS. JOE",,1
18984,"PROCTOR, COORDINATOR",,29
18985,"POWER, LEFTENANT",,18
18986,"SU, DR. KO BIN",,33
18987,",""PROCTOR, COORDINATOR",,3
18988,",""GHOST GIRL II/LILLI",,4
18989,",""POWER, LEFTENANT",,3
18990,",""SU, DR. KO BIN",,2
18991,",""TARANTULA II/CAPT. L",,2
18992,BROTHER VIRGIL,,13
18993,CAESAR,,13
18994,",""NIGHT PHANTOM/TRAVIS",,1
18995,NIGHT PHANTOM/TRAVIS,,1
18996,BOLT/LAWRENCE EVANS,,13
18997,",""THORPE, GAVIN",,1
18998,",""SLUG/ULYSSES X. LUGM",,1
18999,",""ANGEL IV",,1
19000,"LEVINE, ABBY",,23
19001,"PARKER, MAY II",,24
19002,",""LEVINE, ABBY",,1
19003,"FIELDS, PROF. WILLIA",,12
19004,"FIELDS, MARJORIE",,11
19005,"FIELDS, TODD",,11
19006,"LANNING, DR.",,11
19007,CROWN,,16
19008,",""FIELDS, MARJORIE",,1
19009,",""FIELDS, TODD",,1
19010,",""LANNING, DR.",,1
19011,"PETERS, SHANA TOC",,2
19012,"OCULUS, LT.",,23
19013,FLINCH/,,17
19014,OUIJA/,,17
19015,GARABALDI,,14
19016,TRASK,,14
19017,"GUTHRIE, JOELLE",,14
19018,ION/,,50
19019,",""BENJAMIN, BYRON",,1
19020,",""CROWLEY, SEN.",,1
19021,"CROWLEY, SEN.",,1
19022,SYRRH,,2
19023,",""GARVIN, GEARS",,3
19024,",""BRICKMAN, SEN. MILES",,2
19025,MARVEL BOY VII/DAVID,,4
19026,"BANK, IRVING",,4
19027,"HITCHUCK, KELLY",,28
19028,"GAULTHING, ANDERSON",,8
19029,HATE-MONGER V,,22
19030,",""SPIDER-WOMAN IV/CHAR",,1
19031,",""HYPERSTORM",,2
19032,"ROBESON, PROFESSOR K",,19
19033,"MICO, RODOLFO",,10
19034,",""ROBESON, PROFESSOR K",,3
19035,DESADIA,,1
19036,"FOWLER, RED",,4
19037,"QUENTIN, RALPH",,4
19038,",""OBLITERATOR [ELDER]",,1
19039,",""CONTEMPLATOR/TATH KI",,1
19040,ANSWER II/DAVID FERR,,8
19041,"KLEIN, CAMERON",,14
19042,"SCHOOLCRAFT, DR. DEN",,39
19043,",""SENTRY III",,1
19044,",""BOMBLAST/",,1
19045,",""FIREARM/",,1
19046,SUNSTROKE/,,60
19047,SHATTERFIST/,,79
19048,"STOCKBRIDGE, DEANNA",,56
19049,ICEMASTER/,,63
19050,"SOFEN, MARION",,56
19051,"SOFEN, KARL AUGUST",,56
19052,"STOCKBRIDGE, CHARLES",,58
19053,SUPERCHARGER/,,64
19054,",""SUNSTROKE/",,4
19055,",""SHATTERFIST/",,4
19056,",""STOCKBRIDGE, DEANNA",,2
19057,",""ICEMASTER/",,2
19058,",""TAKACHIHO, HIRO",,2
19059,",""SOFEN, MARION",,2
19060,",""SOFEN, KARL AUGUST",,2
19061,",""SLYDE",,2
19062,"HARRIGAN, PATRICIA P",,36
19063,"GILLISPIE, ANDREW AN",,36
19064,",""JOYSTICK/JANICE",,1
19065,",""HARRIGAN, PATRICIA P",,1
19066,",""SCHOOLCRAFT, DR. DEN",,1
19067,",""LODESTONE/ANDREA",,1
19068,",""SUPERCHARGER/",,1
19069,",""GILLISPIE, ANDREW AN",,1
19070,ENTITY,,20
19071,",""ENTITY",,3
19072,"MICAWBER, TRISTRAM",,12
19073,",""MICAWBER, TRISTRAM",,2
19074,",""SLEEPER",,2
19075,",""VOICE",,2
19076,TRUMP/,,12
19077,GAMECOCK/,,20
19078,",""TRUMP/",,1
19079,",""FOXFIRE/OLIVIA UNDER",,1
19080,",""DR. DECIBEL/ANTON DE",,1
19081,"CHALMERS, MR.",,11
19082,"RIVERA, MS.",,4
19083,"MUNSON, CLAUDIA",,14
19084,"KNUTZ, CINDY",,20
19085,"LOPEZ, MARIA II",,14
19086,"GREER, DAVID",,14
19087,"SANDERS, MAC",,14
19088,"BOSCO, ELAINE",,10
19089,PARADOX,,12
19090,",""GOG II",,1
19091,",""MAGOG",,1
19092,MAGOG,,9
19093,GOG II,,9
19094,DR. PHOBOS,,11
19095,CITYDWELLER/JERRY |,,9
19096,",""QABIRI",,3
19097,",""SISTER PERPETUA",,3
19098,",""PROFESSOR X | EARTH",,2
19099,",""THOR | EARTH 253",,3
19100,",""ZEITGEIST, NICOLA",,3
19101,"ZEITGEIST, NICOLA",,10
19102,SISTER PERPETUA,,5
19103,PROFESSOR X | EARTH,,10
19104,THOR | EARTH 253,,7
19105,"GRANT, GATOR",,5
19106,UNA,,10
19107,SHADOWCASTER/,,7
19108,CLUSTER,,4
19109,"RODRIGUEZ, DET. PHIL",,14
19110,"PARADY, CAPT. RONALD",,7
19111,RAZORBLADE II/,,4
19112,SCUZZ,,4
19113,LUPE,,4
19114,",""RAZORBLADE II/",,1
19115,",""SCUZZ",,1
19116,",""LUPE",,1
19117,NAUDA,,12
19118,SKOLL,,29
19119,",""RUIZ, RIGGER",,7
19120,",""MAJOWSKI, SAM MOTHER",,2
19121,",""WIND-WARRIOR/PAMELA",,1
19122,",""JACKSON, ANDREW JOCK",,3
19123,",""SKYHAWK/WINSTON BILL",,1
19124,",""FIELSTEIN, FIREWORKS",,3
19125,",""RASSITANO, MAD DOG",,4
19126,"RASPUTINA, ILLYANA I",,41
19127,",""RASPUTINA, ILLYANA I",,4
19128,GOOM,,1
19129,",""CROTUS",,1
19130,",""EROS",,2
19131,"CHALMERS, CYNTHIA",,10
19132,",""CHALMERS, CYNTHIA",,2
19133,GRID,,10
19134,VIDAR,,10
19135,MINDSTORM/,,4
19136,RAPTOR/PAUL HAZLETT,,2
19137,TALOS,,5
19138,",""TALOS",,1
19139,",""MALICE III",,6
19140,STORM DOPPELGANGER,,48
19141,",""STORM DOPPELGANGER",,6
19142,DANGOR,,10
19143,OCCULUS,,10
19144,LANDA,,10
19145,WILD BLOOD,,11
19146,",""LANDA",,1
19147,",""DANGOR",,1
19148,",""OCCULUS",,1
19149,",""WILD BLOOD",,1
19150,"MERENGUES, SMOOTH MA",,11
19151,"LEE, LITTLE LARRY",,11
19152,"RUIZ, RHYTHM",,11
19153,"LUBOWSKI, LUGWRENCH",,11
19154,"BOYD, TWO-FISTED TOM",,11
19155,"DAWSON, DICTIONARY",,12
19156,",""MERENGUES, SMOOTH MA",,1
19157,",""LEE, LITTLE LARRY",,1
19158,",""RUIZ, RHYTHM",,1
19159,",""LUBOWSKI, LUGWRENCH",,1
19160,",""BOYD, TWO-FISTED TOM",,1
19161,DREADFACE,,15
19162,"JONES, RICARDO",,7
19163,CHEMISTRO III,,15
19164,CHEMISTRO/CURTIS CAR,,21
19165,SHOTGUN II/WALKER,,7
19166,"FONDOZZI, MICKEY",,24
19167,"CARBONE, JULIUS",,7
19168,"CARBONE, SALVATORE",,7
19169,"CARBONE, ROSALIE",,14
19170,CANE/,,10
19171,ROC/,,10
19172,STILETTO II/,,10
19173,TEQUILA/,,10
19174,COMBAT/,,10
19175,GAROTTE/,,10
19176,SILENCE/,,10
19177,"ZOLA, ARNIM II",,10
19178,",""JANSON, DR. ANDREA",,2
19179,"JANSON, DR. ANDREA",,14
19180,",""SHOC/NEIL AIKEN",,1
19181,TAE,,11
19182,"STERIXIAN, LOATIA",,11
19183,PENNSU,,11
19184,"STERIXIAN, ALMONNAS",,11
19185,KRONITT,,11
19186,DESAK/DESAK STERIXIA,,11
19187,SILENT ONE,,22
19188,ASKANI,,30
19189,",""BARRAGE",,2
19190,",""ASKANI",,1
19191,TOSHI,,15
19192,KO'ICHI,,15
19193,",""TOSHI",,1
19194,",""HIRO",,1
19195,",""KO'ICHI",,1
19196,BOAK,,19
19197,",""BOAK",,1
19198,"TANAKA, RITA",,15
19199,KATSU'TA'RO,,15
19200,"TANAKA, GEORGE",,15
19201,",""DR. NEMESIS/DR. STOC",,1
19202,",""UNION JACK II/BRIAN",,2
19203,",""PESTILENCE/CAPT. F.R",,3
19204,LUCAS,,11
19205,KREE GIANT MAN [KREE,,11
19206,REDWING II,,12
19207,KREE IRON MAN [KREE],,12
19208,KREE CAPTAIN AMERICA,,12
19209,KREE SCARLET WITCH [,,12
19210,",""LUCAS",,1
19211,",""KREE GIANT MAN [KREE",,1
19212,AYESHA,,14
19213,ROSETTA STONE,,15
19214,"DANTES, DR. EDWINA",,14
19215,LOCKDOWN,,15
19216,PRINCE BAYAN,,20
19217,REDJEK/,,14
19218,CANDLEMAS/,,14
19219,BOLERO/,,15
19220,",""ROSETTA STONE",,1
19221,",""DANTES, DR. EDWINA",,1
19222,",""LOCKDOWN",,1
19223,",""PRINCE BAYAN",,2
19224,",""GYRE",,1
19225,",""COIL",,1
19226,",""REDJEK/",,1
19227,",""CANDLEMAS/",,1
19228,LEVIATHAN V,,10
19229,CREED,,10
19230,WOLF,,23
19231,",""LEVIATHAN V",,2
19232,",""CREED",,2
19233,",""NAKOTA",,3
19234,",""SKINNER",,1
19235,SKINNER,,5
19236,"STYGE, REV.",,11
19237,STEEL WIND,,52
19238,",""WOLF",,1
19239,",""STYGE, REV.",,1
19240,"WOODS, TIMOTHY",,11
19241,"WOODS, MIRANDA",,11
19242,SENTRY II/BOB REYNOL,,13
19243,"REYNOLDS, LINDY",,13
19244,WATCHDOG,,7
19245,VOID,,7
19246,",""REYNOLDS, LINDY",,1
19247,",""WATCHDOG",,1
19248,",""VOID",,1
19249,",""SENTRY II/BOB REYNOL",,2
19250,",""SPEEDBALL II/DARRION",,1
19251,FIREFIST II/,,9
19252,",""FIREFIST II/",,1
19253,SPITE/,,2
19254,",""THORPE, LUKE",,1
19255,",""BROOKS, ANNA",,1
19256,VEGA-SUPERIOR,,4
19257,"MCKENNA-DRAKE, MARLE",,17
19258,MEATMARKET,,16
19259,",""MCKENNA-DRAKE, MARLE",,2
19260,",""BLADE",,4
19261,BELIAL,,12
19262,MALPRACTICE,,12
19263,ROTWRAP,,12
19264,INNARDS,,12
19265,PYRE,,12
19266,BLACK WIDOW | MUTANT,,15
19267,TYPHOID MARY | MUTAN,,15
19268,HAWKEYE | MUTANT X-V,,14
19269,IRON GIANT MAN | MUT,,15
19270,DEATHLOK | MUTANT X-,,15
19271,",""TYPHOID MARY | MUTAN",,1
19272,",""HAWKEYE | MUTANT X-V",,2
19273,",""IRON GIANT MAN | MUT",,2
19274,",""DEATHLOK | MUTANT X-",,1
19275,DR. DOOM | MUTANT X-,,65
19276,IKARIS | MUTANT X-VE,,24
19277,MEDUSA | MUTANT X-VE,,24
19278,TRITON | MUTANT X-VE,,24
19279,POLARIS | MUTANT X-V,,76
19280,HULK | MUTANT X-VERS,,57
19281,SERSI | MUTANT X-VER,,25
19282,KARNAK | MUTANT X-VE,,25
19283,MAN-SPIDER | MUTANT,,76
19284,BEYONDER | MUTANT X-,,58
19285,BLACK BOLT | MUTANT,,27
19286,GORGON | MUTANT X-VE,,27
19287,ANCIENT ONE/BARON MO,,27
19288,KARKAS | MUTANT X-VE,,27
19289,",""DR. DOOM | MUTANT X-",,4
19290,",""IKARIS | MUTANT X-VE",,3
19291,",""MEDUSA | MUTANT X-VE",,3
19292,",""TRITON | MUTANT X-VE",,3
19293,",""POLARIS | MUTANT X-V",,6
19294,",""HULK | MUTANT X-VERS",,6
19295,",""SERSI | MUTANT X-VER",,2
19296,",""KARNAK | MUTANT X-VE",,2
19297,",""MAN-SPIDER | MUTANT",,5
19298,",""BEYONDER | MUTANT X-",,2
19299,WHISPER II/,,6
19300,WARFARE/,,6
19301,SWIFT/,,6
19302,PULSE II/,,6
19303,PULSE/,,5
19304,WHISPER/,,5
19305,DRAGONA,,15
19306,METABO,,15
19307,",""DAMIAN, DR. DANIEL",,2
19308,CUTTER,,14
19309,"DEVINE, ANTON",,15
19310,",""CUTTER",,2
19311,",""DEVINE, ANTON",,1
19312,TRI-SENTINEL,,5
19313,",""MIDNIGHT III/JEFFREY",,1
19314,",""ZAFAR, OFFICER JIMMY",,1
19315,",""MUNOZ, CARLOS",,1
19316,",""TRI-SENTINEL",,1
19317,"MUNOZ, CARLOS",,5
19318,"DONALDSON, LINDA",,26
19319,",""DONALDSON, LINDA",,6
19320,CAPTAIN AMERICA V/RO,,27
19321,"LANCELOT, SIR",,2
19322,",""LANCELOT, SIR",,1
19323,",""STEIN, EMIL",,2
19324,"STEIN, EMIL",,2
19325,"VILLA-LOBOS, GETULIO",,16
19326,"HATORI, DESMOND",,9
19327,SUPREMOR,,45
19328,",""SUPREMOR",,4
19329,",""KORATH THE PURSUER",,5
19330,",""SHATTERAX",,4
19331,",""DOUGHBOY",,2
19332,",""GOLDDIGGER",,2
19333,",""JACKSON, CURTISS",,2
19334,MANGLER/,,22
19335,DEATHSTROKE/,,22
19336,BATTLEAXE/,,58
19337,IRON MAIDEN/,,44
19338,ICE PRINCESS/,,44
19339,MYSTERIA/,,44
19340,WRANGLER/,,44
19341,",""EVERY-MAN",,2
19342,MINDBLAST,,55
19343,SNAPDRAGON/SHEOKE SA,,43
19344,KNOCKOUT,,55
19345,"PEARSON, AUBREY",,10
19346,",""CHAMBERS, MR.",,1
19347,",""RICOCHET RITA",,2
19348,",""KELLOG, SHERIFF L.B.",,1
19349,"KELLOG, SHERIFF L.B.",,2
19350,",""SHOOTING STAR",,9
19351,",""OCCULT",,2
19352,IDUNA,,15
19353,",""IDUNA",,1
19354,SMASHER V,,5
19355,JAGRFELM [ASGARDIAN],,31
19356,X'HOSS,,10
19357,MILLENNIUM MONARCH,,10
19358,GIRABOOR,,10
19359,",""GIRABOOR",,1
19360,"KRAY, D'VON",,4
19361,",""TERROR II",,2
19362,",""HELLFIRE/MIKAL DRAGO",,1
19363,RIPPER/DR. JACQUELIN,,1
19364,ZEALOT/MOREAU,,13
19365,",""ZEALOT/MOREAU",,1
19366,CACTUS,,12
19367,",""CACTUS",,1
19368,",""DOMINUS II",,1
19369,",""PHINEAS",,1
19370,",""GAARD/JOHNNY STORM E",,1
19371,",""VALERIA",,1
19372,",""GRIMM, BEN | EARTH-A",,1
19373,",""RICHARDS, REED | EAR",,1
19374,",""QNAX",,2
19375,",""DEANGELO, DEVLIN",,2
19376,"WEYING, ANN",,9
19377,",""PUNISHER",,1
19378,MAN-OF-WAR,,8
19379,",""MAN-OF-WAR",,1
19380,",""WOLFE, HEDY",,2
19381,DOOMSDAY MAN II,,9
19382,",""TESS-ONE",,1
19383,",""DOOMSDAY MAN II",,1
19384,",""SMALLWOOD, DAN",,2
19385,"SMALLWOOD, DAN",,19
19386,PROMETHEUS [OLYMPIAN,,27
19387,ARTEMIS,,23
19388,HEPHAESTUS,,20
19389,",""PROMETHEUS [OLYMPIAN",,2
19390,",""ARTEMIS",,2
19391,",""HEPHAESTUS",,2
19392,",""CATHERWOOD",,1
19393,"WATANABE, EMMALINE B",,7
19394,",""WATANABE, EMMALINE B",,2
19395,"EXETER, LT.",,18
19396,",""HINDSIGHT LAD/CARLTO",,1
19397,",""BANDIT/",,1
19398,",""KARIM, MERYET",,1
19399,"FLORES, SHANICE",,11
19400,"FLORES, DAHLIA",,11
19401,MARISSA (OF GENE-TEC,,11
19402,BATAL/,,7
19403,UNDERTAKER/CONRAD EI,,9
19404,",""BOGGS, MORDECAI P.",,2
19405,",""LINCOLN, WILLIAM WIL",,1
19406,TORPEDO,,5
19407,"SKIN, NYLA",,6
19408,MISFIT/,,27
19409,"FAWN, FELICIA",,24
19410,",""NEEDLE",,4
19411,",""TICKTOCK",,5
19412,KANGAROO/FRANK OLIVE,,8
19413,KHOON,,7
19414,SUNTURION II/MIKE ST,,1
19415,SHAARA,,5
19416,JUDE,,5
19417,JANUS II,,5
19418,",""HOUSTON, STELLA",,3
19419,",""HANGMAN II/JASON ROL",,3
19420,",""DIGGER",,3
19421,",""TATTERDEMALION/",,3
19422,",""DANSEN MACABRE",,4
19423,",""QUAYLE, DAN",,2
19424,",""MISFIT/",,2
19425,"QUAYLE, DAN",,18
19426,CYCLOPS | MUTANT X-V,,13
19427,SILVER SURFER | MUTA,,11
19428,NOVA II | MUTANT X-V,,13
19429,BINARY | MUTANT X-VE,,13
19430,",""SILVER SURFER | MUTA",,2
19431,"DUGAN, DUM DUM | MUT",,24
19432,",""DUGAN, DUM DUM | MUT",,3
19433,",""SHADOWCAT | MUTANT X",,4
19434,",""SUNFIRE/SHIRO YASHID",,4
19435,",""CEREBRO MARK XIII |",,3
19436,",""ROGUE | MUTANT X-VER",,6
19437,",""CREED, GRAYDON | MUT",,3
19438,",""NIGHTCRAWLER | MUTAN",,5
19439,",""FORGE | MUTANT X-VER",,2
19440,SHADOWCAT | MUTANT X,,22
19441,SUNFIRE/SHIRO YASHID,,15
19442,CEREBRO MARK XIII |,,16
19443,ROGUE | MUTANT X-VER,,66
19444,"CREED, GRAYDON | MUT",,16
19445,NIGHTCRAWLER | MUTAN,,69
19446,FORGE | MUTANT X-VER,,22
19447,LOCKHEED | MUTANT X-,,6
19448,",""CYCLOPS | MUTANT X-V",,1
19449,",""BINARY | MUTANT X-VE",,1
19450,",""COLOSSUS II | MUTANT",,2
19451,COLOSSUS II | MUTANT,,28
19452,"GRIMM, BEN | MUTANT",,36
19453,UATU | MUTANT X-VERS,,22
19454,"STACY, GWEN | MUTANT",,24
19455,SELENE | MUTANT X-VE,,23
19456,QUICKSILVER | MUTANT,,60
19457,GREEN GOBLIN | MUTAN,,25
19458,SUB-MARINER | MUTANT,,55
19459,",""GRIMM, BEN | MUTANT",,3
19460,",""UATU | MUTANT X-VERS",,2
19461,",""STACY, GWEN | MUTANT",,3
19462,",""MARVEL WOMAN | MUTAN",,5
19463,",""SELENE | MUTANT X-VE",,1
19464,MYSTIQUE | MUTANT X-,,18
19465,",""QUICKSILVER | MUTANT",,3
19466,CALLISTO | MUTANT X-,,14
19467,MOLE MAN | MUTANT X-,,17
19468,",""CALLISTO | MUTANT X-",,3
19469,",""FAMINE | MUTANT X-VE",,3
19470,",""PUNISHER/FRANK CASTL",,1
19471,PUNISHER/FRANK CASTL,,4
19472,",""ENDO, DR. SUZI",,1
19473,KIRIN,,12
19474,FROSTBITE/DR. SLOANE,,10
19475,",""FROSTBITE/DR. SLOANE",,2
19476,"WALTERS, CHAP",,10
19477,"DEGANN, KRIS",,10
19478,",""WALTERS, CHAP",,1
19479,",""DEGANN, KRIS",,1
19480,MINOTAUR,,8
19481,AGAMEMNON,,5
19482,ACHILLES,,5
19483,HECTOR,,5
19484,ULYSSES,,5
19485,SCARLET BEETLE,,2
19486,"COFFIN, WARDEN JOHNS",,9
19487,"DELACORTE, ARTHUR",,18
19488,"GANCE, TABITHA TABBY",,17
19489,FIXX,,25
19490,DE LA COURTE,,18
19491,MONDO,,18
19492,RAVENWOOD,,9
19493,BAXTER,,7
19494,"SOMERS, JOHNATHAN",,8
19495,GARNOK REBBAHN,,1
19496,"KLEB, ROSA",,11
19497,",""KLEB, ROSA",,1
19498,"SPETSBURO, GEN. YURI",,11
19499,",""SPETSBURO, GEN. YURI",,1
19500,",""HORUS [EGYPTIAN GOD]",,1
19501,"TERREL, DEBORAH",,15
19502,",""TERREL, DEBORAH",,2
19503,"D'ALEXIS, AMBER",,10
19504,SOMON,,5
19505,KOLOMAQ,,4
19506,TUNDRA,,4
19507,",""KOLOMAQ",,1
19508,",""TUNDRA",,1
19509,"ARLINGTON, DR. MARCU",,13
19510,",""ARLINGTON, DR. MARCU",,2
19511,"SEVILLE, STACY",,6
19512,"BARKER, MATTHEW T.",,7
19513,",""SEVILLE, STACY",,2
19514,",""BARKER, MATTHEW T.",,1
19515,JACKKNIFE/JACK COLE,,6
19516,"BAILEY, JOEY",,16
19517,"BAILEY, GAILYN",,16
19518,",""BAILEY, JOEY",,1
19519,",""BAILEY, GAILYN",,1
19520,",""ROSEN, WALTER",,2
19521,",""HELIX/RAFAEL CARAGO",,1
19522,FIELDER,,9
19523,RELAY,,6
19524,PSIMON,,13
19525,CHECK,,8
19526,",""MAINSPRING",,2
19527,",""HOPE",,2
19528,",""SUMO",,2
19529,SAMSON,,9
19530,CYPRESS/,,4
19531,PHANTOM,,4
19532,GUARDIAN III,,4
19533,CACHE,,15
19534,",""YANDROTH",,3
19535,",""DARK CRAWLER",,3
19536,",""PAPA HAGG",,2
19537,",""GORGILLA",,1
19538,"STARK, MARIA CARBONE",,6
19539,",""STARK, MARIA CARBONE",,1
19540,",""BAIRD, DR.",,1
19541,"BAIRD, DR.",,12
19542,DOC,,15
19543,",""BUCHANAN, SAM",,5
19544,",""MADAME MASQUE V",,1
19545,",""MONTESI, VICTORIA",,5
19546,",""HASTINGS, PROF. LOUI",,5
19547,"SCARLOTTI, MICHAEL J",,7
19548,"SCARLOTTI, MRS.",,6
19549,",""SCARLOTTI, MRS.",,1
19550,",""IRON MAN ARMOR",,1
19551,HULK IV,,9
19552,"LANDERS, DR.",,6
19553,"GOLDFARB, AARON",,5
19554,",""GOLDFARB, AARON",,1
19555,LEESHA,,5
19556,IDRIS,,5
19557,HASSAN,,4
19558,",""HASSAN",,1
19559,TECHNOCRAT/RANDY,,8
19560,NIGHTFIGHTER/,,5
19561,WHITE BIRD/AMARA,,5
19562,",""NIGHTFIGHTER/",,3
19563,",""WHITE BIRD/AMARA",,3
19564,ZONA,,23
19565,STRANGLEHOLD,,23
19566,PYRE II,,23
19567,VEEG,,18
19568,ARGOS,,25
19569,INFINITY,,13
19570,GRIFFIN,,3
19571,",""GRIFFIN",,1
19572,",""PARETTI, TONY",,1
19573,"PARETTI, TONY",,4
19574,RYDER,,8
19575,MOONSTOMP/,,9
19576,DICE/ROB FORTUNE,,9
19577,RIOT/HEIDI SLATKIN,,9
19578,"BARTON, SEN.",,8
19579,CATWALK/KIMBERLY DEE,,9
19580,"KUROV, WASSILY",,9
19581,",""RYDER",,1
19582,WILLIS,,4
19583,BENAZA,,4
19584,WRECKER/DR. KARL KOR,,6
19585,",""WRECKER/DR. KARL KOR",,2
19586,ALPHA,,9
19587,",""ALPHA",,2
19588,"RAKIM, SEN. KAMAL",,19
19589,",""ADAMS, NICOLE NIKKI",,3
19590,",""TORK, SGT.",,1
19591,",""RAKIM, SEN. KAMAL",,1
19592,",""ACHEBE, REVEREND DOC",,2
19593,"TAYLOR, JACK",,14
19594,",""RAMONDA",,2
19595,",""GAPON, DZHOKHAR",,2
19596,",""VINCENT, DANNY",,2
19597,",""TAYLOR, JACK",,1
19598,",""WHITE WOLF/HUNTER",,5
19599,",""MALICE V/NAKIA",,4
19600,JIOMO,,11
19601,"RAMOS, MANUEL",,9
19602,"RICHMOND, DELROY",,8
19603,"MCPHAIL, NATALIE",,8
19604,",""PUDDLEGULP",,1
19605,"LEOPOLD, ARCHER",,10
19606,",""LEOPOLD, ARCHER",,1
19607,",""TOLLIVER, SHERIFF JO",,4
19608,",""JOHNSON",,2
19609,",""RYKER, GENERAL",,2
19610,"VAZIR, DR.",,6
19611,",""RYKER, LUCY",,2
19612,",""HACK/",,1
19613,VISALIA,,9
19614,"BECKLEY, BENNY",,8
19615,WENDIGO VI/LARRY,,7
19616,WENDIGO V/ANDRE,,8
19617,"JEFFRIES, MAGGIE",,19
19618,VOLX,,25
19619,",""PRIMUS",,3
19620,MOTHER OF PEARL/,,15
19621,STYGLUT/,,9
19622,",""STYGLUT/",,2
19623,",""BANTAM/",,2
19624,AVATAR,,11
19625,",""AVATAR",,3
19626,",""BARON BLOOD/JOHN FAL",,6
19627,",""BUKOWSKI, BUCK",,1
19628,",""WALTERS, SHERIFF MOR",,1
19629,",""ZAPPER, DAN",,3
19630,BULLET BIKER,,14
19631,BOBCAT/,,13
19632,SHADOWKNIGHT/RANDALL,,9
19633,PRINCESS NEPTHYS/SAN,,7
19634,BLOODHOUND/,,8
19635,MODEM/,,7
19636,"KRAFT, DONNA",,7
19637,",""MODEM/",,1
19638,",""KRAFT, DONNA",,1
19639,"CACHES, FABIAN",,6
19640,",""CACHES, FABIAN",,1
19641,BLACK TARANTULA/LAMU,,11
19642,"GUTHRIE, LUCINDA",,34
19643,"STACY, HELEN",,8
19644,",""DEATHLOK/COLONEL LUT",,1
19645,AZOR,,5
19646,PAINTER/WILHELM VON,,29
19647,",""KLEIN, CAMERON",,2
19648,",""CONSUELA",,2
19649,BOGATYR/MIKULA GOLUB,,10
19650,SVYATOGOR/SASHA POKR,,13
19651,DR. VOLKH/VLADIMIR O,,13
19652,MORNING STAR/ZVEZDA,,18
19653,",""BOGATYR/MIKULA GOLUB",,3
19654,",""SVYATOGOR/SASHA POKR",,2
19655,",""DR. VOLKH/VLADIMIR O",,1
19656,",""HYENA/HENRY MORTONSO",,1
19657,ANTRO,,43
19658,ARACHNE,,42
19659,",""ANTRO",,4
19660,",""ARACHNE",,4
19661,",""GLOM",,3
19662,",""THERAK",,3
19663,",""ARAKI II",,2
19664,SCINTILLA,,16
19665,",""SCINTILLA",,1
19666,",""NEUTRON",,1
19667,",""ELECTRON",,4
19668,",""MORNING STAR/ZVEZDA",,1
19669,",""LAMBERT, WILSON",,2
19670,"LAMBERT, WILSON",,23
19671,MANIPULATOR II,,21
19672,"REILLY, MAVIS",,21
19673,",""MANIPULATOR II",,2
19674,",""REILLY, MAVIS",,2
19675,P,,6
19676,Q,,6
19677,VOR/TEX,,8
19678,"BENNING, VERONICA",,27
19679,",""BENNING, VERONICA",,3
19680,"GRANT, PHILLIP",,25
19681,",""GRANT, PHILLIP",,2
19682,RAVEN,,4
19683,",""RAVEN",,1
19684,DRACCHISS,,8
19685,"WALKER, JILL",,13
19686,",""WALKER, JILL",,1
19687,ESSEX,,7
19688,",""JENSKOT/ALIYA",,1
19689,",""PILEDRIVER",,4
19690,PILEDRIVER,,7
19691,",""GRIZZLY II/THEODORE",,1
19692,",""TULAK",,2
19693,COLOSSUS,,3
19694,DR. MIME,,13
19695,ZANKOR/JAY STEVENSON,,13
19696,",""DR. MIME",,1
19697,",""ZANKOR/JAY STEVENSON",,1
19698,",""STALYENKO, COL. YURI",,1
19699,",""BLACK WIDOW II/YELEN",,2
19700,"INES, DR. DIDIER",,4
19701,SNIPER/VON BURIAN,,2
19702,",""RED SHIFT",,4
19703,RED SHIFT,,15
19704,"HOARD, JOSH",,11
19705,"RIDGEWAY, DAWN",,11
19706,",""HOARD, JOSH",,1
19707,",""RIDGEWAY, DAWN",,1
19708,",""JACK FLAG/",,5
19709,",""ARIDES",,1
19710,RAKKUS,,14
19711,"JONES, AUGUSTINE",,17
19712,K'RIN,,9
19713,GODWULF,,2
19714,INNOCENT,,9
19715,MERRIAN,,10
19716,FOLD,,14
19717,"SHAW, SAMARRA",,14
19718,"JERICHO, JUSTINA",,11
19719,KALIN KARTH KITH,,11
19720,"JERICHO, DUNCAN",,11
19721,TRICKSTER,,10
19722,TULL,,8
19723,WILLIAMS JOHN,,8
