Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
18781,SHULK,,17,5,22,5,0.316746,0.32281,0,0.000071,0,1,136,0.002175
18782,CYBERSLIK,,21,5,35,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
18783,SLEEK,,21,5,34,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
18784,MOK,,21,5,34,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
18785,MO,,17,5,17,5,0.316746,0.32281,0,0.000071,0,1,136,0.002175
18786,LIBRITO,,21,5,35,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
18787,JOUST,,17,5,17,5,0.316746,0.32281,0,0.000071,0,1,136,0.002175
18788,FLO,,17,5,17,5,0.316746,0.32281,0,0.000071,0,1,136,0.002175
18789,KASPIN,,21,5,36,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
18790,CHAR,,21,5,37,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
18791,PREECHA,,17,5,26,5,0.316746,0.32281,0,0.000071,0,1,136,0.002175
18792,CHIRA,,12,5,12,5,0.282402,0.289728,0,0.000057,0,1,66,0.000966
18793,"AGARN, CAPT.",,12,5,12,5,0.282402,0.289728,0,0.000057,0,1,66,0.000966
18794,RAI,,12,5,12,5,0.282402,0.289728,0,0.000057,0,1,66,0.000966
18795,UNIT,,12,5,12,5,0.282402,0.289728,0,0.000057,0,1,66,0.000966
18796,"CHURCHILL, LORD",,47,13,109,4,0.371178,0.388383,515.119032,0.000102,0,0.66235,716,0.04274
18797,",""CHURCHILL, LORD",,2,2,4,5,0.323159,0.343448,13.267363,0.00002,0,0,0,0.005856
18798,BURST/,,20,13,20,5,0.339778,0.347616,0,0.00005,0,1,190,0.012656
18799,"STEED, MR.",,20,13,20,5,0.339778,0.347616,0,0.00005,0,1,190,0.012656
18800,CRANUS,,13,13,13,5,0.337057,0.345205,0,0.000038,0,1,78,0.008973
18801,GULLO,,13,13,13,5,0.337057,0.345205,0,0.000038,0,1,78,0.008973
18802,TERRAX,,14,10,21,4,0.358187,0.370909,3.230636,0.000043,0,0.901099,82,0.016558
18803,",""TERRAX",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
18804,FOOLKILLER/ROSS EVER,,2,5,3,5,0.318768,0.323778,0,0.000019,0,1,1,0.001129
18805,INSOMNIA/,,9,10,15,5,0.343411,0.351568,0,0.000034,0,1,36,0.008139
18806,"BRINKE, NIOMI",,9,10,16,5,0.343411,0.351568,0,0.000034,0,1,36,0.008139
18807,"GRIPPO, BILLY",,7,10,7,5,0.34168,0.349125,0,0.000029,0,1,21,0.007382
18808,"GRAZIA, VINCENT VINN",,8,10,11,5,0.341501,0.348997,0.311098,0.000032,0,0.928571,26,0.007031
18809,",""DAVIDOFF",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
18810,"GATZ, WILLIAM BILLY",,8,10,8,4,0.350855,0.361712,0,0.000033,0,1,28,0.009039
18811,",""DRAGONESS",,6,6,8,5,0.336579,0.359763,315.522622,0.000033,0,0,0,0.011734
18812,",""PRODIGAL/",,6,6,11,5,0.336362,0.359492,271.815824,0.000032,0,0,0,0.011823
18813,PRODIGAL/,,50,8,72,4,0.378664,0.396238,942.745436,0.000114,0,0.662857,812,0.060545
18814,PIROUETTE/JOBETH,,39,8,48,4,0.379918,0.3973,418.595827,0.000091,0,0.82726,613,0.059331
18815,",""PIROUETTE/JOBETH",,1,6,3,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18816,TENELLE,,12,13,12,5,0.34913,0.359158,0,0.000038,0,1,66,0.012424
18817,"NACHT, HERR",,18,13,20,4,0.37876,0.395296,28.049561,0.000051,0,0.895425,137,0.030289
18818,",""NACHT, HERR",,2,13,3,5,0.308518,0.324032,34.551438,0.000022,0,0,0,0.002695
18819,",""KRAUS, DR. FREIDERIC",,3,13,5,5,0.309772,0.325748,40.973554,0.000024,0,0,0,0.003383
18820,MARVEL BOY VIII/NOH-,,5,2,5,6,0.243828,0.252288,0.666667,0.00008,0,0.8,8,0.000246
18821,MERREE,,4,2,4,6,0.243822,0.25224,0,0.000065,0,1,6,0.000202
18822,DR. MIDAS/,,9,2,9,5,0.3224,0.342787,52170.666667,0.000104,0,0.388889,14,0.004186
18823,PLEX INTELLIGENCE,,5,2,5,6,0.243828,0.252288,0.666667,0.00008,0,0.8,8,0.000246
18824,CAPTAIN GLORY,,4,2,4,6,0.243822,0.25224,0,0.000065,0,1,6,0.000202
18825,PIPER,,75,8,96,4,0.421216,0.440775,2282.114137,0.000158,0,0.550631,1528,0.110591
18826,",""PIPER",,6,6,6,5,0.348489,0.374104,351.731896,0.000032,0,0,0,0.015593
18827,OUBLIETTE/,,3,2,3,6,0.243816,0.252192,0,0.000052,0,1,3,0.000156
18828,SYLPH,,3,8,3,5,0.314959,0.322991,0,0.000023,0,1,3,0.001867
18829,"SCHOENFELD, ELAINE",,16,5,16,5,0.354586,0.365559,0,0.000047,0,1,120,0.015776
18830,"RIVERS, JERRY",,16,5,16,5,0.354586,0.365559,0,0.000047,0,1,120,0.015776
18831,HEADMISTRESS/,,20,5,27,5,0.354634,0.36575,26.118385,0.000057,0,0.878947,167,0.017116
18832,DEAD HEAD/,,13,5,16,5,0.345914,0.354239,0,0.000042,0,1,78,0.010313
18833,THUNDERHEAD/,,13,5,15,5,0.345914,0.354239,0,0.000042,0,1,78,0.010313
18834,"FURY, DAWN",,18,2,18,5,0.361674,0.375014,0,0.00005,0,1,153,0.028101
18835,",""FURY, DAWN",,5,2,5,5,0.357561,0.384178,366.088512,0.00003,0,0,0,0.01683
18836,",""GIGANTUS",,2,6,2,5,0.335994,0.35916,89.304449,0.000021,0,0,0,0.006821
18837,",""LEVIATHAN II/EDWARD",,1,6,1,5,0.30935,0.324857,0,0.000017,0,0,0,0.002776
18838,",""SAUNDERS, KRISTINE",,1,10,4,6,0.28511,0.294818,0,0.000018,0,0,0,0.000832
18839,"MACKENZIE, DR. NEIL",,7,8,7,5,0.326883,0.332345,0,0.000038,0,1,21,0.002565
18840,",""MANN, DR. J. VERNON",,3,6,3,5,0.348792,0.374393,404.267361,0.000025,0,0,0,0.008493
18841,REAVER/JOSHUA STRAGG,,3,8,4,5,0.327354,0.333056,0,0.00002,0,1,3,0.002708
18842,EXILE,,3,7,4,5,0.349095,0.358457,0,0.00002,0,1,3,0.010695
18843,",""EXILE",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18844,",""AGINAR",,3,2,3,5,0.330756,0.353174,25.270006,0.000023,0,0,0,0.010001
18845,"REAGAN, NANCY",,15,2,15,4,0.369261,0.384631,7.856372,0.000043,0,0.990476,104,0.02588
18846,",""REAGAN, NANCY",,1,2,1,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
18847,",""DOMO",,1,2,1,5,0.317642,0.336123,0,0.000017,0,0,0,0.003518
18848,",""BEAUTIFUL DREAMER II",,5,6,6,5,0.328312,0.349745,200.943475,0.00003,0,0,0,0.009226
18849,",""HEADCASE",,5,6,10,5,0.328312,0.349745,200.943475,0.00003,0,0,0,0.009226
18850,",""TOTEM",,5,6,8,5,0.328312,0.349745,200.943475,0.00003,0,0,0,0.009226
18851,",""GRACE",,5,6,10,5,0.328312,0.349745,200.943475,0.00003,0,0,0,0.009226
18852,",""GLUB",,5,6,7,5,0.328312,0.349745,200.943475,0.00003,0,0,0,0.009226
18853,",""DARCO",,5,6,9,5,0.328312,0.349745,200.943475,0.00003,0,0,0,0.009226
18854,BEAUTIFUL DREAMER II,,19,8,34,5,0.354682,0.366269,1.965896,0.000054,0,0.994152,170,0.027433
18855,HEADCASE,,22,8,45,4,0.364783,0.379291,105.914939,0.000063,0,0.948052,219,0.032478
18856,TOTEM,,24,8,55,4,0.3716,0.387705,306.457104,0.000069,0,0.902174,249,0.036833
18857,GRACE,,22,8,48,4,0.364783,0.379291,105.914939,0.000063,0,0.948052,219,0.032478
18858,GLUB,,25,8,53,4,0.372609,0.38895,402.037855,0.000072,0,0.876667,263,0.039018
18859,DARCO,,23,8,49,4,0.366499,0.381462,179.877132,0.000066,0,0.920949,233,0.034663
18860,DEATHLOK IV,,14,8,23,4,0.37069,0.386595,193.943169,0.000046,0,0.89011,81,0.025842
18861,"SOLE, MAJOR REMINGTO",,15,8,27,4,0.370914,0.386898,215.570551,0.000049,0,0.828571,87,0.026695
18862,",""DEATHLOK IV",,5,6,9,5,0.33242,0.355192,208.292121,0.00003,0,0,0,0.01034
18863,",""SOLE, MAJOR REMINGTO",,5,6,7,5,0.33242,0.355192,208.292121,0.00003,0,0,0,0.01034
18864,SENSO,,11,7,15,4,0.377609,0.394115,61.588399,0.000038,0,0.927273,51,0.023923
18865,",""NUMBER ONE FAN/PROF.",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18866,NUMBER ONE FAN/PROF.,,10,8,10,5,0.342453,0.351932,0,0.000032,0,1,45,0.012879
18867,",""PHANTAZIA/",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18868,",""SHREW/MARILYN MAYCRO",,1,6,2,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18869,SHREW/MARILYN MAYCRO,,20,8,29,4,0.353972,0.366103,53.804713,0.000056,0,0.789474,150,0.019509
18870,FLAMBE/,,13,8,24,5,0.342577,0.352203,0,0.000042,0,1,78,0.012251
18871,VAGUE/,,14,8,23,4,0.349868,0.362247,23.795507,0.000045,0,0.978022,89,0.014537
18872,BRIQUETTE/,,14,8,18,4,0.349868,0.362247,23.795507,0.000045,0,0.978022,89,0.014537
18873,TREMELO/,,14,8,20,4,0.349868,0.362247,23.795507,0.000045,0,0.978022,89,0.014537
18874,",""FLAMBE/",,1,6,2,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18875,",""VAGUE/",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18876,",""TREMELO/",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18877,",""RHAPSODY/RACHEL ARGO",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18878,"KINCAID, MOSES",,13,7,24,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18879,"QUINN, MIRANDA/M'RYN",,13,7,20,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18880,"QUINN, MR.",,13,7,20,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18881,"LONGBOW, DESIREE",,13,7,20,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18882,"FEIFFER, DEPUTY BEAU",,13,7,21,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18883,HOWLER II/ZED,,13,7,20,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18884,"CONTRARES, ANASTASIA",,13,7,19,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18885,",""QUINN, MIRANDA/M'RYN",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18886,",""QUINN, MR.",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18887,",""LONGBOW, DESIREE",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18888,",""FEIFFER, DEPUTY BEAU",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18889,",""HOWLER II/ZED",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18890,",""CONTRARES, ANASTASIA",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18891,"DEL HIERRO, BLANCA",,13,7,13,4,0.37595,0.392079,1.907294,0.000042,0,0.923077,72,0.025482
18892,",""BAXTER, ABIGAIL",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18893,",""DEL HIERRO, BLANCA",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18894,"HUNT, ROBERTA",,10,7,10,5,0.356049,0.367621,0,0.000037,0,1,45,0.015599
18895,DIZZIE,,11,7,11,4,0.367959,0.382596,35.425101,0.000041,0,0.981818,54,0.01889
18896,"ZELIG, LON",,11,7,11,4,0.367959,0.382596,35.425101,0.000041,0,0.981818,54,0.01889
18897,"O'MEARA, KATHLEEN",,11,7,11,4,0.367959,0.382596,35.425101,0.000041,0,0.981818,54,0.01889
18898,",""HUNT, ROBERTA",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18899,OBLITERATOR II,,12,7,12,5,0.349259,0.358952,0,0.000051,0,1,66,0.011775
18900,YSSA,,13,7,13,4,0.360724,0.373942,35.38912,0.000054,0,0.987179,77,0.015066
18901,",""OBLITERATOR II",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18902,OX II/DR. KARL STRAG,,4,10,4,5,0.339745,0.346515,0,0.000023,0,1,6,0.005558
18903,"HARRIS, BERNARD",,10,10,15,5,0.340421,0.347541,4.685683,0.000039,0,0.8,36,0.007286
18904,",""HARRIS, BERNARD",,1,6,1,6,0.277419,0.283788,0,0.000017,0,0,0,0.000255
18905,BOX II/JERRY JAXXON,,12,8,12,5,0.346811,0.356051,2.061956,0.000038,0,0.969697,64,0.014392
18906,",""BOX II/JERRY JAXXON",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18907,REAPER,,4,1,32,5,0.351198,0.361475,0,0.000023,0,1,6,0.005957
18908,VENOMM,,8,10,16,5,0.331302,0.337794,0.6,0.000045,0,0.892857,25,0.003386
18909,BARON MACABRE/,,7,10,9,5,0.331292,0.337746,0,0.00004,0,1,21,0.00333
18910,LORD KARNAJ,,7,10,8,5,0.331292,0.337746,0,0.00004,0,1,21,0.00333
18911,MALICE,,7,10,11,5,0.331292,0.337746,0,0.00004,0,1,21,0.00333
18912,KING CADAVER,,8,10,12,5,0.331302,0.337794,0.6,0.000045,0,0.892857,25,0.003386
18913,",""LYNNE, MONICA",,8,2,19,5,0.350773,0.376875,359.9312,0.000038,0,0,0,0.020472
18914,HAMES,,34,8,68,4,0.340199,0.349499,113.590374,0.000087,0,0.743316,417,0.01757
18915,",""HUXLEY, DR. HORATIO",,3,6,5,5,0.298709,0.310196,6.049596,0.000022,0,0,0,0.003474
18916,",""HAMES",,3,6,4,5,0.298709,0.310196,6.049596,0.000022,0,0,0,0.003474
18917,SOMBRE,,5,10,8,5,0.331271,0.33765,0,0.00003,0,1,10,0.003215
18918,VIRGO II,,36,8,56,5,0.332972,0.341078,61.533669,0.000091,0,0.707937,446,0.011687
18919,SAGITTARIUS II/,,28,8,39,5,0.331607,0.338819,4.675538,0.000073,0,0.899471,340,0.010075
18920,CANCER II/,,23,8,23,5,0.330714,0.337678,0,0.000062,0,1,253,0.00806
18921,LIBRA IV/,,23,8,23,5,0.330714,0.337678,0,0.000062,0,1,253,0.00806
18922,CAPRICORN II/,,23,8,23,5,0.330714,0.337678,0,0.000062,0,1,253,0.00806
18923,ARIES III/,,23,8,23,5,0.330714,0.337678,0,0.000062,0,1,253,0.00806
18924,TAURUS II/,,33,8,49,5,0.331829,0.339266,28.684117,0.000084,0,0.767045,405,0.010612
18925,"HADDOCK, DR. MYRA",,46,8,73,4,0.339667,0.349355,310.651141,0.000115,0,0.578744,599,0.018709
18926,PISCES II,,28,8,34,5,0.331607,0.338819,4.675538,0.000073,0,0.899471,340,0.010075
18927,AQUARIUS III/,,24,8,24,4,0.334208,0.342745,36.768345,0.000065,0,0.971014,268,0.009623
18928,SASQUATCH II,,58,8,143,4,0.36686,0.383131,2923.95796,0.000139,0,0.479129,792,0.035581
18929,LEO II/,,24,8,24,4,0.334208,0.342745,36.768345,0.000065,0,0.971014,268,0.009623
18930,SISTER CHLOE,,30,8,38,4,0.336872,0.345523,78.855976,0.000079,0,0.795402,346,0.013472
18931,SCORPIO IV,,30,8,43,4,0.335067,0.343855,56.786614,0.000077,0,0.852874,371,0.011752
18932,",""VIRGO II",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18933,",""MANBOT/BERNIE LACHEN",,3,6,3,5,0.298308,0.309557,19.246989,0.000023,0,0,0,0.003131
18934,",""SAGITTARIUS II/",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18935,",""CANCER II/",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18936,",""LIBRA IV/",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18937,",""CAPRICORN II/",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18938,",""ARIES III/",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18939,",""TAURUS II/",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18940,",""HADDOCK, DR. MYRA",,3,6,3,5,0.298709,0.310196,6.049596,0.000022,0,0,0,0.003474
18941,",""PISCES II",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18942,",""RADIUS/JARED CORBO",,4,6,9,5,0.322779,0.342739,70.09332,0.000026,0,0,0,0.006991
18943,",""AQUARIUS III/",,1,6,1,5,0.295999,0.306343,0,0.000017,0,0,0,0.001488
18944,",""SASQUATCH II",,3,6,5,5,0.298709,0.310196,6.049596,0.000022,0,0,0,0.003474
18945,",""LEO II/",,1,6,1,5,0.295999,0.306343,0,0.000017,0,0,0,0.001488
18946,",""SISTER CHLOE",,1,6,1,5,0.295999,0.306343,0,0.000017,0,0,0,0.001488
18947,",""SCORPIO IV",,1,6,1,5,0.295999,0.306343,0,0.000017,0,0,0,0.001488
18948,"KILGREW, GERARD",,14,8,14,4,0.336416,0.344382,0,0.000042,0,1,91,0.011102
18949,"KILGREW, BASIL BETA",,15,8,15,5,0.332738,0.339186,10528.132177,0.000069,0,0.342857,36,0.007163
18950,",""KILGREW, GERARD",,1,8,1,6,0.249671,0.25223,0,0.000018,0,0,0,0.000074
18951,DEXAM,,23,8,33,5,0.339314,0.348469,171.050843,0.000063,0,0.664032,168,0.01244
18952,BARON ZEBEK,,16,8,26,5,0.324909,0.331347,0,0.000047,0,1,120,0.005469
18953,",""RANN, COMMANDER ARCT",,1,6,1,6,0.275494,0.282687,0,0.000017,0,0,0,0.000418
18954,",""BARON ZEBEK",,1,6,1,6,0.275494,0.282687,0,0.000017,0,0,0,0.000418
18955,",""BUG",,1,6,1,6,0.275494,0.282687,0,0.000017,0,0,0,0.000418
18956,BRASS BISHOP/,,23,8,42,5,0.338863,0.347789,50.522684,0.000062,0,0.869565,220,0.013824
18957,DARGIL,,18,8,24,5,0.338808,0.347549,5.284119,0.00005,0,0.941176,144,0.013354
18958,X THE UNKNOWABLE,,20,8,20,4,0.338929,0.34724,5.715303,0.000055,0,0.989474,188,0.012839
18959,",""GENTRY",,3,6,5,5,0.298709,0.310196,6.049596,0.000022,0,0,0,0.003474
18960,",""BAYMAX",,4,2,4,5,0.321566,0.341279,108.354082,0.000027,0,0,0,0.00562
18961,",""HONEY LEMON/",,1,6,1,5,0.296335,0.306779,0,0.000017,0,0,0,0.001569
18962,",""BRASS BISHOP/",,1,6,1,5,0.295999,0.306343,0,0.000017,0,0,0,0.001488
18963,",""DARGIL",,1,6,1,5,0.295999,0.306343,0,0.000017,0,0,0,0.001488
18964,",""HECTOR II",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18965,",""DAHN, FARNOQ",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18966,",""SHORR, JACQUELINE",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
18967,"BERENGHETTI, SUSAN",,23,5,29,5,0.347411,0.356693,20.3828,0.000062,0,0.873518,221,0.015043
18968,FROST,,16,5,22,5,0.34733,0.356429,2.675372,0.000048,0,0.958333,115,0.011543
18969,"STRIKER, SAM",,16,5,18,5,0.34733,0.356429,2.675372,0.000048,0,0.958333,115,0.011543
18970,"REYES, DR. DANIEL",,21,5,21,4,0.38086,0.39821,125.986122,0.000059,0,0.966667,203,0.030599
18971,ANDWELLA,,14,2,17,5,0.350032,0.360448,13.312694,0.000041,0,0.912088,83,0.016917
18972,",""ANDWELLA",,2,2,2,5,0.304229,0.318169,5.143363,0.00002,0,0,0,0.002737
18973,",""HEAT-RAY/",,4,2,4,5,0.327539,0.349111,64.200881,0.000026,0,0,0,0.008778
18974,HEAT-RAY/,,8,2,8,5,0.342498,0.350584,0,0.000029,0,1,28,0.009916
18975,PUMPKIN,,4,3,5,5,0.334916,0.341522,2.403951,0.000022,0,0.833333,5,0.003667
18976,",""DUBOIS, NOAH",,2,6,3,5,0.326433,0.347393,20.323825,0.000021,0,0,0,0.006473
18977,",""DEADBOLT",,2,6,3,5,0.320746,0.339961,23.940276,0.000021,0,0,0,0.00406
18978,",""LIFEFORCE",,3,6,5,5,0.32718,0.348383,57.544939,0.000024,0,0,0,0.007017
18979,DEATHLOK II/COL. JOH,,23,9,26,5,0.337952,0.350064,295.750724,0.000082,0,0.644269,163,0.006577
18980,HECATE,,2,2,3,5,0.329889,0.335112,0,0.000019,0,1,1,0.002044
18981,"DANVERS, JOE",,7,2,8,5,0.353529,0.367027,0.845716,0.000033,0,0.809524,17,0.007189
18982,",""DANVERS, JOE",,1,6,1,6,0.267481,0.272788,0,0.000017,0,0,0,0.00021
18983,",""DANVERS, MRS. JOE",,1,6,1,6,0.267481,0.272788,0,0.000017,0,0,0,0.00021
18984,"PROCTOR, COORDINATOR",,29,8,56,5,0.335217,0.342547,25.048527,0.000074,0,0.802956,326,0.014405
18985,"POWER, LEFTENANT",,18,8,18,5,0.331082,0.337413,0,0.00005,0,1,153,0.010152
18986,"SU, DR. KO BIN",,33,8,65,4,0.338896,0.34787,80.466955,0.000084,0,0.746212,394,0.016564
18987,",""PROCTOR, COORDINATOR",,3,6,3,5,0.298709,0.310196,6.049596,0.000022,0,0,0,0.003474
18988,",""GHOST GIRL II/LILLI",,4,6,5,5,0.322779,0.342739,70.09332,0.000026,0,0,0,0.006991
18989,",""POWER, LEFTENANT",,3,6,3,5,0.298709,0.310196,6.049596,0.000022,0,0,0,0.003474
18990,",""SU, DR. KO BIN",,2,6,2,5,0.298274,0.309469,0.457037,0.00002,0,0,0,0.003057
18991,",""TARANTULA II/CAPT. L",,2,10,4,5,0.325071,0.345921,142.565708,0.000022,0,0,0,0.004738
18992,BROTHER VIRGIL,,13,8,15,5,0.334005,0.340668,1.024546,0.000048,0,0.897436,70,0.005421
18993,CAESAR,,13,8,17,5,0.334005,0.340668,1.024546,0.000048,0,0.897436,70,0.005421
18994,",""NIGHT PHANTOM/TRAVIS",,1,2,1,5,0.322271,0.342324,0,0.000018,0,0,0,0.003755
18995,NIGHT PHANTOM/TRAVIS,,1,2,1,5,0.280204,0.286855,0,0.000017,0,0,0,0.0002
18996,BOLT/LAWRENCE EVANS,,13,10,13,5,0.343433,0.352063,13.40189,0.000043,0,0.948718,74,0.006756
18997,",""THORPE, GAVIN",,1,6,2,6,0.274682,0.281093,0,0.000018,0,0,0,0.000261
18998,",""SLUG/ULYSSES X. LUGM",,1,6,1,6,0.274682,0.281093,0,0.000018,0,0,0,0.000261
18999,",""ANGEL IV",,1,6,1,6,0.274682,0.281093,0,0.000018,0,0,0,0.000261
19000,"LEVINE, ABBY",,23,10,23,4,0.360488,0.373735,0,0.000065,0,1,253,0.020862
19001,"PARKER, MAY II",,24,10,24,4,0.361286,0.374788,21.598507,0.000068,0,0.981884,271,0.02157
19002,",""LEVINE, ABBY",,1,10,1,6,0.286652,0.295756,0,0.000018,0,0,0,0.000711
19003,"FIELDS, PROF. WILLIA",,12,10,12,4,0.357329,0.369496,97.982755,0.000046,0,0.954545,63,0.011791
19004,"FIELDS, MARJORIE",,11,10,11,5,0.350408,0.360461,0,0.000042,0,1,55,0.010017
19005,"FIELDS, TODD",,11,10,11,5,0.350408,0.360461,0,0.000042,0,1,55,0.010017
19006,"LANNING, DR.",,11,10,11,5,0.350408,0.360461,0,0.000042,0,1,55,0.010017
19007,CROWN,,16,10,16,4,0.358778,0.3715,134.988511,0.000056,0,0.75,90,0.01334
19008,",""FIELDS, MARJORIE",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
19009,",""FIELDS, TODD",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
19010,",""LANNING, DR.",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
19011,"PETERS, SHANA TOC",,2,13,2,5,0.317237,0.323503,0,0.000018,0,1,1,0.001974
19012,"OCULUS, LT.",,23,8,36,4,0.336525,0.344805,33.100517,0.000063,0,0.87747,222,0.012043
19013,FLINCH/,,17,8,17,5,0.329597,0.33584,0,0.000049,0,1,136,0.008169
19014,OUIJA/,,17,8,17,5,0.329597,0.33584,0,0.000049,0,1,136,0.008169
19015,GARABALDI,,14,8,14,4,0.361049,0.374836,0,0.000044,0,1,91,0.016327
19016,TRASK,,14,8,14,4,0.361049,0.374836,0,0.000044,0,1,91,0.016327
19017,"GUTHRIE, JOELLE",,14,8,14,4,0.361049,0.374836,0,0.000044,0,1,91,0.016327
19018,ION/,,50,1,68,4,0.377295,0.394682,743.043105,0.000107,0,0.714286,875,0.039839
19019,",""BENJAMIN, BYRON",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
19020,",""CROWLEY, SEN.",,1,2,1,5,0.322271,0.342324,0,0.000018,0,0,0,0.003755
19021,"CROWLEY, SEN.",,1,2,1,5,0.30702,0.313729,0,0.000016,0,0,0,0.000779
19022,SYRRH,,2,4,2,5,0.335908,0.342035,0,0.000018,0,1,1,0.003707
19023,",""GARVIN, GEARS",,3,2,3,5,0.334519,0.357612,56.348055,0.000023,0,0,0,0.008663
19024,",""BRICKMAN, SEN. MILES",,2,6,3,5,0.308737,0.32423,18.801741,0.00002,0,0,0,0.003784
19025,MARVEL BOY VII/DAVID,,4,3,4,5,0.330338,0.336238,0,0.000026,0,1,6,0.002577
19026,"BANK, IRVING",,4,3,4,5,0.330338,0.336238,0,0.000026,0,1,6,0.002577
19027,"HITCHUCK, KELLY",,28,3,32,5,0.371244,0.386274,1148.642958,0.000075,0,0.587302,222,0.033559
19028,"GAULTHING, ANDERSON",,8,3,12,5,0.348711,0.358154,0,0.00003,0,1,28,0.008298
19029,HATE-MONGER V,,22,3,30,4,0.373448,0.389357,189.592872,0.000059,0,0.748918,173,0.027713
19030,",""SPIDER-WOMAN IV/CHAR",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
19031,",""HYPERSTORM",,2,7,4,5,0.320914,0.340277,29.231557,0.000021,0,0,0,0.005395
19032,"ROBESON, PROFESSOR K",,19,7,29,4,0.365281,0.379706,32.248525,0.000053,0,0.877193,150,0.023397
19033,"MICO, RODOLFO",,10,7,13,4,0.363855,0.377646,0,0.000035,0,1,45,0.018284
19034,",""ROBESON, PROFESSOR K",,3,7,3,5,0.323539,0.343845,96.754055,0.000024,0,0,0,0.006107
19035,DESADIA,,1,5,2,6,0.261034,0.265287,0,0.000017,0,0,0,0.000139
19036,"FOWLER, RED",,4,5,5,5,0.321101,0.326773,0,0.000027,0,1,6,0.001532
19037,"QUENTIN, RALPH",,4,5,4,5,0.321101,0.326773,0,0.000027,0,1,6,0.001532
19038,",""OBLITERATOR [ELDER]",,1,7,1,6,0.273208,0.279553,0,0.000017,0,0,0,0.000265
